"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.796088503E2,9.675147533E-1,-6.918058395E-1,-8.285350800E-1
1.796138111E2,9.549229145E-1,-6.863026619E-1,-8.054494858E-1
1.796187695E2,9.230947495E-1,-6.709260941E-1,-8.174667358E-1
1.796237291E2,9.385406971E-1,-6.672396660E-1,-8.335084915E-1
1.796286888E2,9.249739647E-1,-6.442809105E-1,-8.417119980E-1
1.796336487E2,9.181697369E-1,-6.473145485E-1,-8.231115341E-1
1.796386078E2,9.133639336E-1,-6.287012100E-1,-8.207631111E-1
1.796435672E2,8.961758614E-1,-6.289710999E-1,-8.154687881E-1
1.796485274E2,8.786971569E-1,-6.242485046E-1,-8.168425560E-1
1.796534865E2,8.585183620E-1,-6.217589378E-1,-8.201403618E-1
1.796584456E2,8.641936779E-1,-6.167325974E-1,-8.301162720E-1
1.796634051E2,8.551967144E-1,-6.020221710E-1,-7.944545746E-1
1.796683652E2,8.434474468E-1,-6.275987625E-1,-7.800216675E-1
1.796733244E2,8.503797054E-1,-6.029691696E-1,-8.033585548E-1
1.796782836E2,8.380124569E-1,-6.163673401E-1,-7.644834518E-1
1.796832614E2,8.300824165E-1,-6.033864021E-1,-7.540721893E-1
1.796882028E2,8.219721317E-1,-5.975193977E-1,-7.387733459E-1
1.796931623E2,7.874410152E-1,-5.725717545E-1,-7.209229469E-1
1.796981220E2,7.908349037E-1,-5.809903145E-1,-7.101206779E-1
1.797030824E2,7.676799297E-1,-5.512704849E-1,-7.205271721E-1
1.797080421E2,7.538869381E-1,-5.429840088E-1,-7.186484337E-1
1.797130232E2,7.017395496E-1,-5.204381943E-1,-7.236289978E-1
1.797179824E2,6.972169876E-1,-5.026683807E-1,-7.116732597E-1
1.797229434E2,6.971020699E-1,-5.039052963E-1,-7.066569328E-1
1.797279020E2,6.896963120E-1,-4.883661270E-1,-6.967339516E-1
1.797328617E2,6.820743084E-1,-4.894495010E-1,-6.795516014E-1
1.797378214E2,6.742982864E-1,-4.784283638E-1,-6.455869675E-1
1.797427802E2,6.710989475E-1,-4.483332634E-1,-6.330237389E-1
1.797477403E2,6.320970058E-1,-4.538183212E-1,-6.154532433E-1
1.797526992E2,6.192381382E-1,-4.187402725E-1,-5.930294991E-1
1.797575894E2,6.063921452E-1,-4.406881332E-1,-5.420408249E-1
1.797626199E2,5.930874348E-1,-4.263949394E-1,-5.311527252E-1
1.797675787E2,5.893633366E-1,-4.191679955E-1,-5.130891800E-1
1.797725160E2,5.499050617E-1,-3.903164864E-1,-5.138134956E-1
1.797774970E2,5.580222607E-1,-3.779029846E-1,-4.760451317E-1
1.797824560E2,5.516498089E-1,-3.391733170E-1,-4.904818535E-1
1.797874152E2,5.262367725E-1,-3.264417648E-1,-4.687309265E-1
1.797923764E2,5.080142021E-1,-2.991261482E-1,-4.490618706E-1
1.797973359E2,4.945535660E-1,-2.715868950E-1,-4.338331223E-1
1.798022957E2,4.905576706E-1,-2.557272911E-1,-4.206714630E-1
1.798073525E2,4.718396664E-1,-2.532935143E-1,-4.017229080E-1
1.798123880E2,4.389603138E-1,-2.076406479E-1,-3.990726471E-1
1.798174461E2,4.036772251E-1,-1.926307678E-1,-3.791599274E-1
1.798225057E2,4.064812660E-1,-1.724462509E-1,-3.636026382E-1
1.798275634E2,3.923721313E-1,-1.661186218E-1,-3.499641418E-1
1.798326226E2,3.830749989E-1,-1.260242462E-1,-3.145523071E-1
1.798376808E2,3.737421036E-1,-1.260776520E-1,-3.097987175E-1
1.798427397E2,3.597025871E-1,-1.137018204E-1,-2.666234970E-1
1.798477983E2,3.528263569E-1,-1.245470047E-1,-2.493743896E-1
1.798528575E2,3.387022018E-1,-8.023071289E-2,-2.247309685E-1
1.798579162E2,3.127260208E-1,-6.654357910E-2,-2.306370735E-1
1.798629741E2,2.654790878E-1,-2.159500122E-2,-2.313218117E-1
1.798680329E2,2.539470196E-1,-1.686382294E-2,-2.220230103E-1
1.798731125E2,2.185649872E-1,1.922130585E-2,-2.170968056E-1
1.798781503E2,2.047326565E-1,4.580307007E-2,-2.262792587E-1
1.798832383E2,2.026333809E-1,9.888601303E-2,-1.992421150E-1
1.798882678E2,1.886572838E-1,1.090197563E-1,-1.818575859E-1
1.798933264E2,1.531927586E-1,1.148276329E-1,-1.974425316E-1
1.798983853E2,1.630380154E-1,1.208887100E-1,-1.747546196E-1
1.799033968E2,1.442785263E-1,1.578869820E-1,-1.499233246E-1
1.799085034E2,1.203997135E-1,1.643481255E-1,-1.484313011E-1
1.799135613E2,7.298922539E-2,1.755871773E-1,-1.351823807E-1
1.799186189E2,3.758335114E-2,2.177557945E-1,-1.267366409E-1
1.799236775E2,4.731273651E-2,2.431688309E-1,-1.063814163E-1
1.799287373E2,3.059720993E-2,2.613301277E-1,-1.099643707E-1
1.799336990E2,9.408235550E-3,2.885961533E-1,-9.021902084E-2
1.799386585E2,-1.181602478E-2,2.942776680E-1,-8.735752106E-2
1.799436231E2,-2.360653877E-2,3.118348122E-1,-7.032775879E-2
1.799485788E2,-5.198955536E-2,3.339219093E-1,-6.077718735E-2
1.799535384E2,-4.707348347E-2,3.653502464E-1,-5.377006531E-2
1.799584977E2,-7.561755180E-2,3.893523216E-1,-6.834268570E-2
1.799634581E2,-9.692907333E-2,3.965144157E-1,-6.394720078E-2
1.799684167E2,-1.111409664E-1,4.153146744E-1,-2.898788452E-2
1.799733762E2,-1.444337368E-1,4.433841705E-1,-1.585245132E-2
1.799783371E2,-1.301193237E-1,4.473886490E-1,1.727581024E-3
1.799832956E2,-1.587948799E-1,4.702124596E-1,1.417112350E-2
1.799882559E2,-1.897405386E-1,4.713430405E-1,3.102445602E-2
1.799932157E2,-1.895771027E-1,5.316796303E-1,5.459499359E-2
1.799981741E2,-1.918865442E-1,5.296206474E-1,8.720445633E-2
1.800031344E2,-2.107658386E-1,5.108537674E-1,9.318733215E-2
1.800080937E2,-2.175238132E-1,5.372600555E-1,1.226215363E-1
1.800130526E2,-2.003743649E-1,5.467181206E-1,1.586804390E-1
1.800180125E2,-2.496937513E-1,5.655097961E-1,2.060709000E-1
1.800229706E2,-2.558066845E-1,5.650367737E-1,2.053461075E-1
1.800279314E2,-2.783532143E-1,6.120052338E-1,2.519187927E-1
1.800328897E2,-3.076914549E-1,6.087074280E-1,2.457056046E-1
1.800378493E2,-3.082112074E-1,6.291518211E-1,2.536325455E-1
1.800428101E2,-3.061407804E-1,6.518030167E-1,2.779541016E-1
1.800477706E2,-3.181555271E-1,6.623640060E-1,3.280115128E-1
1.800527293E2,-3.321244717E-1,6.990728378E-1,3.277163506E-1
1.800576887E2,-3.409461975E-1,6.928043365E-1,3.557982445E-1
1.800626479E2,-3.683636189E-1,6.985478401E-1,3.859205246E-1
1.800676079E2,-3.667826653E-1,7.280955315E-1,3.991031647E-1
1.800725671E2,-3.792183399E-1,7.218875885E-1,4.168577194E-1
1.800775272E2,-3.794887066E-1,7.206768990E-1,4.534811974E-1
1.800824864E2,-3.794595003E-1,7.457518578E-1,4.921441078E-1
1.800874457E2,-4.267282486E-1,7.328090668E-1,4.996328354E-1
1.800924032E2,-4.282153845E-1,7.558088303E-1,5.450720787E-1
1.800973653E2,-4.270699024E-1,7.598137856E-1,5.616526604E-1
1.801023245E2,-4.090279341E-1,7.592477798E-1,5.876097679E-1
1.801072847E2,-4.335485697E-1,7.731556892E-1,6.086244583E-1
1.801122431E2,-4.552934170E-1,7.942786217E-1,6.081328392E-1
1.801172257E2,-4.268033504E-1,8.226180077E-1,6.290960312E-1
1.801221864E2,-4.505208731E-1,8.223705292E-1,6.332335472E-1
1.801271440E2,-4.762060642E-1,8.246212006E-1,6.396770477E-1
1.801321038E2,-4.967701435E-1,8.317832947E-1,6.627097130E-1
1.801370641E2,-5.074799061E-1,8.699464798E-1,6.784558296E-1
1.801420227E2,-5.108690262E-1,8.793630600E-1,6.797676086E-1
1.801469833E2,-5.046989918E-1,8.840532303E-1,6.976737976E-1
1.801519422E2,-5.150903463E-1,8.744978905E-1,6.987347603E-1
1.801569026E2,-5.371592045E-1,8.912057877E-1,7.068576813E-1
1.801618628E2,-5.137892962E-1,8.768396378E-1,7.052540779E-1
1.801668218E2,-5.664088726E-1,8.791785240E-1,7.320127487E-1
1.801717802E2,-5.615342855E-1,8.932762146E-1,7.512631416E-1
1.801767440E2,-5.732568502E-1,8.857498169E-1,7.464199066E-1
1.801816987E2,-5.681722164E-1,9.232196808E-1,7.603869438E-1
1.801866602E2,-5.774035454E-1,9.387564659E-1,7.621126175E-1
1.801916199E2,-5.982850790E-1,9.087677002E-1,7.777600288E-1
1.801965784E2,-6.236449480E-1,9.309539795E-1,7.905950546E-1
1.802015388E2,-6.107426882E-1,9.620785713E-1,7.459945679E-1
1.802064984E2,-6.240100861E-1,9.759650230E-1,7.726578712E-1
1.802114340E2,-6.251255274E-1,9.749503136E-1,7.511367798E-1
1.802163926E2,-6.238639355E-1,9.783306122E-1,7.650914192E-1
1.802213521E2,-6.414602995E-1,9.740109444E-1,7.784571648E-1
1.802263116E2,-6.208070517E-1,9.833974838E-1,7.698626518E-1
1.802312712E2,-6.237976551E-1,1.004008770E0,7.822089195E-1
1.802362327E2,-6.408653259E-1,9.787850380E-1,8.058619499E-1
1.802411927E2,-6.361671686E-1,9.792075157E-1,7.931413651E-1
1.802461516E2,-6.551280022E-1,9.932904243E-1,8.180460930E-1
1.802511108E2,-6.641993523E-1,9.828805923E-1,8.279776573E-1
1.802560699E2,-6.539908648E-1,9.742455482E-1,8.349046707E-1
1.802610295E2,-6.554898024E-1,9.530925751E-1,8.554449081E-1
1.802659894E2,-6.471158266E-1,9.671182632E-1,8.491868973E-1
1.802709487E2,-6.384329796E-1,9.709091187E-1,8.875708580E-1
1.802759094E2,-6.389337778E-1,9.669108391E-1,8.942451477E-1
1.802808679E2,-6.343256235E-1,9.575200081E-1,8.955669403E-1
1.802858273E2,-6.745346785E-1,9.641656876E-1,8.939743042E-1
1.802907880E2,-6.666144133E-1,9.962801933E-1,9.109129906E-1
1.802957472E2,-6.560714245E-1,9.895877838E-1,8.797817230E-1
1.803007060E2,-6.429710388E-1,9.728765488E-1,8.698220253E-1
1.803056659E2,-6.273100376E-1,9.937510490E-1,8.856291771E-1
1.803106480E2,-6.470434666E-1,1.006814003E0,9.127540588E-1
1.803156122E2,-6.305539608E-1,9.860153198E-1,9.107270241E-1
1.803205439E2,-6.256963015E-1,9.506545067E-1,9.059357643E-1
1.803255310E2,-6.394562721E-1,9.650950432E-1,9.317345619E-1
1.803304634E2,-6.288440228E-1,9.481344223E-1,9.521927834E-1
1.803354454E2,-6.251367331E-1,9.356842041E-1,9.674162865E-1
1.803404036E2,-6.258033514E-1,9.348530769E-1,9.940681458E-1
1.803453639E2,-6.118146181E-1,9.146976471E-1,1.027317524E0
1.803503238E2,-6.046183109E-1,8.825964928E-1,1.048176289E0
1.803552825E2,-5.923010111E-1,8.694462776E-1,1.047205448E0
1.803602425E2,-5.962237120E-1,8.941431046E-1,1.057859421E0
1.803652038E2,-5.948909521E-1,8.472361565E-1,1.063477516E0
1.803701626E2,-5.812649727E-1,8.361759186E-1,1.071240902E0
1.803751227E2,-5.578541756E-1,8.582468033E-1,1.045495510E0
1.803800819E2,-5.793869495E-1,8.871016502E-1,1.041162014E0
1.803851215E2,-5.622100830E-1,8.823003769E-1,1.043770790E0
1.803901815E2,-5.519310236E-1,8.654470444E-1,1.029519081E0
1.803952386E2,-5.817536116E-1,8.462381363E-1,1.029485226E0
1.804002978E2,-5.683766603E-1,8.389382362E-1,1.010334492E0
1.804053576E2,-5.381405354E-1,8.552660942E-1,9.887828827E-1
1.804103911E2,-5.554063320E-1,8.570470810E-1,9.814949036E-1
1.804154522E2,-5.224281549E-1,8.254904747E-1,9.812860489E-1
1.804205107E2,-5.464102030E-1,8.294954300E-1,9.689269066E-1
1.804255691E2,-5.463736057E-1,8.095340729E-1,9.612646103E-1
1.804306281E2,-5.485174656E-1,8.061299324E-1,9.439659119E-1
1.804356866E2,-5.338124037E-1,7.953176498E-1,9.312887192E-1
1.804407462E2,-5.143524408E-1,8.057146072E-1,9.161334038E-1
1.804458046E2,-5.375677347E-1,7.848567963E-1,9.127082825E-1
1.804508626E2,-5.176981688E-1,7.804203033E-1,8.757648468E-1
1.804559222E2,-5.192402601E-1,7.732353210E-1,8.815326691E-1
1.804609800E2,-5.112323761E-1,7.751603127E-1,8.394231796E-1
1.804660396E2,-5.126445293E-1,7.433743477E-1,8.115353584E-1
1.804710970E2,-4.902410507E-1,7.706661224E-1,7.810826302E-1
1.804761571E2,-4.893501997E-1,7.474279404E-1,7.481589317E-1
1.804812155E2,-4.670982361E-1,7.617049217E-1,7.387399673E-1
1.804862750E2,-4.829039574E-1,7.396607399E-1,7.004318237E-1
1.804913322E2,-4.866262674E-1,7.267160416E-1,7.023344040E-1
1.804963914E2,-4.736396074E-1,6.989798546E-1,6.680841446E-1
1.805014505E2,-4.631094933E-1,7.111949921E-1,6.573505402E-1
1.805065096E2,-4.549996853E-1,6.988368034E-1,6.271271706E-1
1.805114865E2,-4.398648739E-1,6.978182793E-1,6.037755013E-1
1.805164460E2,-4.414601326E-1,6.770935059E-1,5.824065208E-1
1.805214055E2,-4.382638931E-1,6.843037605E-1,5.629935265E-1
1.805263653E2,-4.207470417E-1,6.694269180E-1,5.502986908E-1
1.805313249E2,-4.270467758E-1,6.467623711E-1,5.251731873E-1
1.805362856E2,-3.999527693E-1,6.520681381E-1,5.020155907E-1
1.805412417E2,-3.942705393E-1,6.257557869E-1,5.021529198E-1
1.805462030E2,-3.861421347E-1,6.203231812E-1,4.612946510E-1
1.805511620E2,-3.969831467E-1,5.952744484E-1,4.534115791E-1
1.805561249E2,-3.910654783E-1,5.816240311E-1,4.259886742E-1
1.805611081E2,-3.802853823E-1,5.839500427E-1,3.909664154E-1
1.805660426E2,-3.742089272E-1,5.573492050E-1,3.866648674E-1
1.805710009E2,-3.537483215E-1,5.373926163E-1,3.603510857E-1
1.805759616E2,-3.261982203E-1,5.170645714E-1,3.693213463E-1
1.805809210E2,-3.272103071E-1,5.438389778E-1,3.729009628E-1
1.805859062E2,-3.136904240E-1,5.176115036E-1,3.402352333E-1
1.805908389E2,-3.001506329E-1,4.794549942E-1,3.122363091E-1
1.805957991E2,-2.959605455E-1,4.862380028E-1,2.934050560E-1
1.806007586E2,-3.010919094E-1,4.664692879E-1,2.837581635E-1
1.806057178E2,-2.537519932E-1,4.347214699E-1,2.666864395E-1
1.806106783E2,-2.635661364E-1,4.195127487E-1,2.635478973E-1
1.806156373E2,-2.825148106E-1,3.923397064E-1,2.719388008E-1
1.806205972E2,-2.393280268E-1,3.795146942E-1,2.396163940E-1
1.806255556E2,-2.223628759E-1,3.666453362E-1,2.594833374E-1
1.806305156E2,-2.100117207E-1,3.348002434E-1,2.266864777E-1
1.806354737E2,-1.831926107E-1,3.411684036E-1,2.271637917E-1
1.806404334E2,-1.777187586E-1,2.834348679E-1,1.990079880E-1
1.806453950E2,-1.625862122E-1,2.807197571E-1,1.803460121E-1
1.806503550E2,-1.829531193E-1,2.827992439E-1,1.711688042E-1
1.806553122E2,-1.460384130E-1,2.565169334E-1,1.477909088E-1
1.806602728E2,-1.448373795E-1,2.447619438E-1,1.316061020E-1
1.806652335E2,-1.149592400E-1,2.261056900E-1,1.202378273E-1
1.806701920E2,-1.445549726E-1,2.148590088E-1,9.705257416E-2
1.806751513E2,-8.590126038E-2,2.156853676E-1,9.061050415E-2
1.806801110E2,-1.201565266E-1,2.071890831E-1,3.198385239E-2
1.806850709E2,-1.184185743E-1,1.965618134E-1,-2.908706665E-5
1.806900301E2,-1.024634838E-1,1.861410141E-1,-2.229022980E-2
1.806949896E2,-1.079977751E-1,1.759614944E-1,-4.672193527E-2
1.806999018E2,-7.320904732E-2,1.329021454E-1,-5.654525757E-2
1.807048622E2,-7.189822197E-2,1.352434158E-1,-8.785152435E-2
1.807098913E2,-5.384647846E-2,1.232080460E-1,-1.452794075E-1
1.807148507E2,-6.462442875E-2,9.497690201E-2,-1.616234779E-1
1.807198110E2,-8.489418030E-2,8.833408356E-2,-1.945576668E-1
1.807247689E2,-5.283391476E-2,7.470560074E-2,-2.153658867E-1
1.807297296E2,-4.975402355E-2,3.744649887E-2,-2.479252815E-1
1.807346668E2,-6.815636158E-2,4.803848267E-2,-2.707490921E-1
1.807396502E2,-6.980180740E-2,2.982139587E-2,-3.032193184E-1
1.807446141E2,-5.037283897E-2,1.650190353E-2,-3.354492188E-1
1.807495447E2,-2.899980545E-2,-1.807022095E-2,-3.626937866E-1
1.807545057E2,-2.928161621E-2,-5.130767822E-3,-3.995513916E-1
1.807594655E2,-6.049633026E-3,-2.100706100E-2,-4.245004654E-1
1.807644233E2,-2.174377441E-3,-5.595207214E-2,-4.566416740E-1
1.807694077E2,-2.706837654E-2,-5.767822266E-2,-4.959988594E-1
1.807744618E2,5.063533783E-3,-8.621597290E-2,-5.477037430E-1
1.807795202E2,-1.551246643E-2,-8.865690231E-2,-5.470776558E-1
1.807845813E2,8.914470673E-3,-1.056575775E-1,-5.848379135E-1
1.807896383E2,2.108144760E-2,-1.584029198E-1,-5.965309143E-1
1.807946955E2,4.948067665E-2,-1.896290779E-1,-6.061024666E-1
1.807997541E2,3.481411934E-2,-1.853289604E-1,-6.113214493E-1
1.808048144E2,4.618358612E-2,-2.098379135E-1,-6.572384834E-1
1.808098486E2,5.248951912E-2,-2.414741516E-1,-6.627135277E-1
1.808149075E2,5.625867844E-2,-2.708163261E-1,-6.686267853E-1
1.808199664E2,7.404994965E-2,-2.574605942E-1,-7.010030746E-1
1.808250255E2,6.549310684E-2,-2.990884781E-1,-7.264080048E-1
1.808300838E2,8.525943756E-2,-3.215770721E-1,-7.495298386E-1
1.808351425E2,6.668877602E-2,-3.416876793E-1,-7.585186958E-1
1.808402005E2,8.144164085E-2,-3.309640884E-1,-7.772898674E-1
1.808452599E2,9.356832504E-2,-3.489518166E-1,-7.890563011E-1
1.808503184E2,1.292061806E-1,-3.906178474E-1,-8.104453087E-1
1.808553776E2,1.217889786E-1,-4.082169533E-1,-7.962322235E-1
1.808604366E2,1.215279102E-1,-4.376006126E-1,-8.464722633E-1
1.808654950E2,1.307401657E-1,-4.595336914E-1,-8.346333504E-1
1.808705523E2,1.611943245E-1,-4.693708420E-1,-8.348722458E-1
1.808756120E2,1.557810307E-1,-5.074996948E-1,-8.351473808E-1
1.808806700E2,1.599853039E-1,-4.929003716E-1,-8.164153099E-1
1.808857285E2,1.689221859E-1,-5.565605164E-1,-8.286371231E-1
1.808907872E2,2.062917948E-1,-5.696129799E-1,-8.430461884E-1
1.808958463E2,1.911592484E-1,-5.775074959E-1,-8.262929916E-1
1.809008112E2,1.856497526E-1,-5.845966339E-1,-8.184537888E-1
1.809057720E2,2.039802074E-1,-6.197586060E-1,-8.246660233E-1
1.809107297E2,2.269361019E-1,-6.066989899E-1,-8.304481506E-1
1.809156893E2,2.189290524E-1,-6.313509941E-1,-8.548841476E-1
1.809206487E2,2.229781151E-1,-6.601438522E-1,-8.431935310E-1
1.809256072E2,2.460385561E-1,-6.691932678E-1,-8.382477760E-1
1.809305668E2,2.357254028E-1,-6.895756721E-1,-8.519129753E-1
1.809355259E2,2.327179909E-1,-7.187581062E-1,-8.483490944E-1
1.809405098E2,2.511972189E-1,-7.306656837E-1,-8.468241692E-1
1.809454454E2,2.504539490E-1,-7.489399910E-1,-8.683147430E-1
1.809504066E2,2.521376610E-1,-7.808470726E-1,-8.583021164E-1
1.809553660E2,2.538404465E-1,-7.834482193E-1,-8.549079895E-1
1.809603256E2,2.887287140E-1,-8.092713356E-1,-8.533611298E-1
1.809652847E2,2.496502399E-1,-8.319959641E-1,-8.844733238E-1
1.809702684E2,2.750020027E-1,-8.042325974E-1,-8.815994263E-1
1.809752026E2,2.644042969E-1,-8.544311523E-1,-8.779873848E-1
1.809801636E2,2.679593563E-1,-8.397521973E-1,-8.953108788E-1
1.809851232E2,2.594993114E-1,-8.627133369E-1,-9.308962822E-1
1.809900832E2,2.579963207E-1,-8.731608391E-1,-9.275803566E-1
1.809950421E2,2.682151794E-1,-8.498382568E-1,-9.593172073E-1
1.810000253E2,2.663178444E-1,-8.857860565E-1,-9.642958641E-1
1.810049624E2,2.546708584E-1,-8.734407425E-1,-9.732546806E-1
1.810099211E2,2.356657982E-1,-9.084186554E-1,-9.935755730E-1
1.810148805E2,2.449526787E-1,-9.119725227E-1,-9.729104042E-1
1.810198410E2,2.586429119E-1,-9.389514923E-1,-1.020819187E0
1.810247994E2,2.575857639E-1,-9.369258881E-1,-1.006094933E0
1.810297591E2,2.419898510E-1,-9.323167801E-1,-1.033838272E0
1.810347185E2,2.380521297E-1,-9.489097595E-1,-1.032478809E0
1.810396793E2,2.456083298E-1,-9.414792061E-1,-1.047419548E0
1.810446350E2,2.527663708E-1,-9.600248337E-1,-1.054733753E0
1.810495975E2,2.357544899E-1,-9.522013664E-1,-1.064101696E0
1.810545577E2,2.327461243E-1,-9.443554878E-1,-1.077887535E0
1.810595162E2,2.270476818E-1,-9.601893425E-1,-1.081771374E0
1.810644758E2,2.423956394E-1,-9.639286995E-1,-1.078246593E0
1.810694370E2,2.454767227E-1,-9.580359459E-1,-1.081640244E0
1.810744136E2,2.435505390E-1,-9.925088882E-1,-1.080116749E0
1.810793546E2,2.437360287E-1,-1.012290478E0,-1.066423416E0
1.810843150E2,2.460558414E-1,-1.043764114E0,-1.071733952E0
1.810892740E2,2.505295277E-1,-1.027424335E0,-1.053095818E0
1.810942338E2,2.428984642E-1,-1.037281990E0,-1.043967247E0
1.810991938E2,2.303643227E-1,-1.018448830E0,-1.044175625E0
1.811041051E2,2.533576488E-1,-1.028092384E0,-1.046463490E0
1.811091103E2,2.475613356E-1,-1.018712997E0,-1.048760891E0
1.811140991E2,2.772287130E-1,-1.047231674E0,-1.048373222E0
1.811190308E2,2.235226631E-1,-1.044419765E0,-1.028683662E0
1.811239911E2,2.462432384E-1,-1.036768913E0,-9.995150566E-1
1.811289507E2,2.735838890E-1,-1.059764862E0,-1.003480911E0
1.811339097E2,2.770068645E-1,-1.068089962E0,-9.738883972E-1
1.811388933E2,2.662242651E-1,-1.052421093E0,-9.609441757E-1
1.811438560E2,2.840844393E-1,-1.057911396E0,-9.619288445E-1
1.811488146E2,2.425363064E-1,-1.055883884E0,-9.149932861E-1
1.811537466E2,2.465035915E-1,-1.046345711E0,-9.130411148E-1
1.811587342E2,2.503929138E-1,-1.043709278E0,-9.201827049E-1
1.811636653E2,2.496047020E-1,-1.059612751E0,-9.266724586E-1
1.811686250E2,2.607917786E-1,-1.029855728E0,-9.040932655E-1
1.811736102E2,2.695710659E-1,-1.052138329E0,-8.835139275E-1
1.811785726E2,2.618888617E-1,-1.014334202E0,-8.577136993E-1
1.811835053E2,2.758917809E-1,-1.009512424E0,-8.433365822E-1
1.811884908E2,3.018392324E-1,-1.051673889E0,-8.450517654E-1
1.811934511E2,2.754797935E-1,-1.028779984E0,-8.080182076E-1
1.811983843E2,2.828030586E-1,-1.026808739E0,-7.824082375E-1
1.812033661E2,2.712264061E-1,-1.026626110E0,-7.467761040E-1
1.812083259E2,2.693023682E-1,-1.002051353E0,-7.485890388E-1
1.812132847E2,2.769529819E-1,-9.936513901E-1,-7.614288330E-1
1.812182224E2,2.774150372E-1,-9.893817902E-1,-7.542676926E-1
1.812231822E2,2.494726181E-1,-9.630837440E-1,-7.320485115E-1
1.812281410E2,2.503762245E-1,-9.648180008E-1,-7.305512428E-1
1.812331003E2,2.514766455E-1,-9.587216377E-1,-7.163810730E-1
1.812380598E2,2.574660778E-1,-9.638786316E-1,-6.849122047E-1
1.812430202E2,2.754373550E-1,-9.374432564E-1,-6.813864708E-1
1.812479788E2,2.529665232E-1,-9.319162369E-1,-6.913051605E-1
1.812529395E2,2.378830910E-1,-9.328851700E-1,-6.789641380E-1
1.812579000E2,2.419705391E-1,-9.189658165E-1,-6.588411331E-1
1.812628587E2,2.174075842E-1,-8.879523277E-1,-6.452422142E-1
1.812678175E2,1.952877045E-1,-8.565411568E-1,-6.570296288E-1
1.812727765E2,1.873949766E-1,-8.177094460E-1,-6.798524857E-1
1.812777365E2,1.771346331E-1,-8.047432899E-1,-7.017912865E-1
1.812826959E2,1.928811073E-1,-7.676439285E-1,-6.944146156E-1
1.812876820E2,1.751691103E-1,-7.539820671E-1,-6.958613396E-1
1.812926149E2,1.718151569E-1,-7.495732307E-1,-6.802845001E-1
1.812975744E2,1.660423279E-1,-7.091293335E-1,-6.928019524E-1
1.813025343E2,1.648938656E-1,-7.018713951E-1,-6.881279945E-1
1.813074952E2,1.873353720E-1,-7.132716179E-1,-6.901502609E-1
1.813124772E2,1.405558586E-1,-6.648383141E-1,-6.798319817E-1
1.813174407E2,1.129233837E-1,-6.498131752E-1,-6.669430733E-1
1.813223724E2,1.541931629E-1,-6.489634514E-1,-6.159601212E-1
1.813273327E2,1.069138050E-1,-6.169266701E-1,-6.480607986E-1
1.813322914E2,1.261563301E-1,-5.849704742E-1,-6.392798424E-1
1.813372746E2,1.046607494E-1,-5.435094833E-1,-6.492557526E-1
1.813422112E2,1.210279465E-1,-5.356578827E-1,-6.235504150E-1
1.813471707E2,1.228265762E-1,-5.157890320E-1,-6.500716209E-1
1.813521295E2,1.316897869E-1,-4.983148575E-1,-6.549134254E-1
1.813570911E2,1.047766209E-1,-4.761371613E-1,-6.311721802E-1
1.813620755E2,1.301467419E-1,-4.468426704E-1,-6.240777969E-1
1.813670350E2,1.243488789E-1,-4.320173264E-1,-6.147069931E-1
1.813719687E2,8.999586105E-2,-4.173054695E-1,-6.149535179E-1
1.813769282E2,8.661365509E-2,-4.191527367E-1,-5.438008308E-1
1.813818879E2,9.265160561E-2,-3.805866241E-1,-5.563526154E-1
1.813868699E2,1.056571007E-1,-3.517022133E-1,-4.951066971E-1
1.813918341E2,9.709119797E-2,-3.420085907E-1,-4.961099625E-1
1.813967653E2,7.675957680E-2,-3.039059639E-1,-4.877095222E-1
1.814017260E2,1.253595352E-1,-2.730545998E-1,-5.006008148E-1
